[2024-02-29 16:05:08.531] 
[2024-02-29 16:05:34.794] 58.38
[2024-02-29 16:05:34.802] 49.88
[2024-02-29 16:05:34.810] 47.59
[2024-02-29 16:05:34.818] 49.88
[2024-02-29 16:05:34.826] 50.81
[2024-02-29 16:05:34.834] 45.81
[2024-02-29 16:05:34.842] 35.16
[2024-02-29 16:05:34.850] 23.19
[2024-02-29 16:05:34.858] 13.97
[2024-02-29 16:05:34.866] 9.06
[2024-02-29 16:05:34.874] 7.50
[2024-02-29 16:05:34.882] 7.56
[2024-02-29 16:05:34.890] 7.34
[2024-02-29 16:05:34.898] 5.41
[2024-02-29 16:05:34.906] 1.16
[2024-02-29 16:05:34.914] -3.41
[2024-02-29 16:05:34.922] -5.66
[2024-02-29 16:05:34.930] -3.56
[2024-02-29 16:05:34.938] 1.78
[2024-02-29 16:05:34.946] 6.34
[2024-02-29 16:05:34.954] 6.09
[2024-02-29 16:05:34.962] 1.75
[2024-02-29 16:05:34.970] -3.22
[2024-02-29 16:05:34.978] -6.38
[2024-02-29 16:05:34.986] -7.63
[2024-02-29 16:05:34.994] -7.31
[2024-02-29 16:05:35.002] -6.19
[2024-02-29 16:05:35.010] -4.88
[2024-02-29 16:05:35.018] -4.91
[2024-02-29 16:05:35.026] -9.41
[2024-02-29 16:05:35.034] -20.87
[2024-02-29 16:05:35.042] -37.16
[2024-02-29 16:05:35.050] -50.94
[2024-02-29 16:05:35.058] -55.25
[2024-02-29 16:05:35.066] -49.13
[2024-02-29 16:05:35.074] -37.38
[2024-02-29 16:05:35.082] -26.84
[2024-02-29 16:05:35.090] -20.81
[2024-02-29 16:05:35.098] -17.84
[2024-02-29 16:05:35.106] -13.06
[2024-02-29 16:05:35.114] -2.84
[2024-02-29 16:05:35.122] 12.09
[2024-02-29 16:05:35.130] 26.44
[2024-02-29 16:05:35.138] 33.53
[2024-02-29 16:05:35.146] 30.44
[2024-02-29 16:05:35.154] 20.00
[2024-02-29 16:05:35.162] 8.53
[2024-02-29 16:05:35.170] 1.88
[2024-02-29 16:05:35.178] 1.19
[2024-02-29 16:05:35.186] 2.38
[2024-02-29 16:05:35.196] 0.25
[2024-02-29 16:05:35.203] -6.13
[2024-02-29 16:05:35.212] -12.25
[2024-02-29 16:05:35.222] -13.22
[2024-02-29 16:05:35.229] -8.41
[2024-02-29 16:05:35.237] -2.44
[2024-02-29 16:05:35.245] 0.06
[2024-02-29 16:05:35.253] -1.50
[2024-02-29 16:05:35.261] -4.53
[2024-02-29 16:05:35.271] -6.03
[2024-02-29 16:05:35.279] -5.03
[2024-02-29 16:05:35.287] -2.47
[2024-02-29 16:05:35.295] -1.31
[2024-02-29 16:05:35.303] -3.19
[2024-02-29 16:05:35.311] -7.06
[2024-02-29 16:05:35.319] -10.16
[2024-02-29 16:05:35.319] -10.22
[2024-02-29 16:05:35.327] -6.66
[2024-02-29 16:05:35.343] -0.75
[2024-02-29 16:05:35.351] 4.63
[2024-02-29 16:05:35.359] 6.50
[2024-02-29 16:05:35.367] 5.09
[2024-02-29 16:05:35.375] 3.66
[2024-02-29 16:05:35.383] 4.28
[2024-02-29 16:05:35.391] 5.75
[2024-02-29 16:05:35.399] 5.41
[2024-02-29 16:05:35.407] 2.59
[2024-02-29 16:05:35.415] -0.78
[2024-02-29 16:05:35.423] -4.06
[2024-02-29 16:05:35.431] -7.53
[2024-02-29 16:05:35.439] -10.63
[2024-02-29 16:05:35.447] -11.78
[2024-02-29 16:05:35.455] -10.69
[2024-02-29 16:05:35.463] -9.06
[2024-02-29 16:05:35.471] -9.53
[2024-02-29 16:05:35.479] -13.53
[2024-02-29 16:05:35.487] -20.66
[2024-02-29 16:05:35.495] -28.25
[2024-02-29 16:05:35.503] -33.56
[2024-02-29 16:05:35.503] -34.66
[2024-02-29 16:05:35.519] -32.22
[2024-02-29 16:05:35.527] -28.56
[2024-02-29 16:05:35.535] -23.50
[2024-02-29 16:05:35.543] -12.50
[2024-02-29 16:05:35.551] 6.03
[2024-02-29 16:05:35.559] 24.97
[2024-02-29 16:05:35.567] 34.81
[2024-02-29 16:05:35.575] 33.28
[2024-02-29 16:05:35.583] 27.09
[2024-02-29 16:05:35.591] 25.03
[2024-02-29 16:05:35.599] 30.12
[2024-02-29 16:05:35.607] 39.22
[2024-02-29 16:05:35.615] 46.81
[2024-02-29 16:05:35.623] 49.91
[2024-02-29 16:05:35.631] 48.41
[2024-02-29 16:05:35.639] 43.56
[2024-02-29 16:05:35.647] 36.34
[2024-02-29 16:05:35.655] 27.78
[2024-02-29 16:05:35.663] 19.41
[2024-02-29 16:05:35.671] 12.66
[2024-02-29 16:05:35.679] 7.19
[2024-02-29 16:05:35.687] 1.56
[2024-02-29 16:05:35.695] -5.91
[2024-02-29 16:05:35.703] -14.31
[2024-02-29 16:05:35.711] -20.44
[2024-02-29 16:05:35.720] -21.75
[2024-02-29 16:05:35.731] -18.00
[2024-02-29 16:05:35.731] -10.59
[2024-02-29 16:05:35.744] -1.63
[2024-02-29 16:05:35.744] 5.97
[2024-02-29 16:05:35.752] 10.25
[2024-02-29 16:05:35.768] 11.97
[2024-02-29 16:05:35.776] 13.28
[2024-02-29 16:05:35.784] 15.53
[2024-02-29 16:05:35.792] 18.47
[2024-02-29 16:05:35.800] 21.12
[2024-02-29 16:05:35.808] 21.37
[2024-02-29 16:05:35.816] 17.03
[2024-02-29 16:05:35.824] 9.38
[2024-02-29 16:05:35.832] 4.59
[2024-02-29 16:05:35.840] 9.91
[2024-02-29 16:05:35.848] 25.56
[2024-02-29 16:05:35.856] 42.59
[2024-02-29 16:05:35.864] 49.22
[2024-02-29 16:05:35.872] 39.72
[2024-02-29 16:05:35.880] 18.72
[2024-02-29 16:05:35.880] -3.44
[2024-02-29 16:05:35.896] -19.19
[2024-02-29 16:05:35.896] -28.53
[2024-02-29 16:05:35.912] -34.44
[2024-02-29 16:05:35.920] -38.81
[2024-02-29 16:05:35.928] -43.19
[2024-02-29 16:05:35.936] -48.22
[2024-02-29 16:05:35.944] -48.84
[2024-02-29 16:05:35.952] -38.75
[2024-02-29 16:05:35.960] -20.53
[2024-02-29 16:05:35.968] -5.91
[2024-02-29 16:05:35.976] -3.78
[2024-02-29 16:05:35.984] -11.81
[2024-02-29 16:05:35.992] -19.41
[2024-02-29 16:05:36.000] -17.41
[2024-02-29 16:05:36.008] -6.16
[2024-02-29 16:05:36.016] 6.22
[2024-02-29 16:05:36.024] 11.59
[2024-02-29 16:05:36.032] 9.06
[2024-02-29 16:05:36.040] 3.63
[2024-02-29 16:05:36.048] 0.19
[2024-02-29 16:05:36.056] -0.81
[2024-02-29 16:05:36.064] -1.69
[2024-02-29 16:05:36.064] -4.66
[2024-02-29 16:05:36.072] -8.88
[2024-02-29 16:05:36.080] -12.13
[2024-02-29 16:05:36.096] -11.94
[2024-02-29 16:05:36.104] -8.81
[2024-02-29 16:05:36.112] -5.41
[2024-02-29 16:05:36.120] -5.09
[2024-02-29 16:05:36.128] -7.97
[2024-02-29 16:05:36.136] -8.72
[2024-02-29 16:05:36.144] -0.91
[2024-02-29 16:05:36.152] 14.47
[2024-02-29 16:05:36.160] 27.16
[2024-02-29 16:05:36.168] 27.53
[2024-02-29 16:05:36.176] 15.84
[2024-02-29 16:05:36.184] 0.50
[2024-02-29 16:05:36.192] -10.44
[2024-02-29 16:05:36.200] -14.31
[2024-02-29 16:05:36.208] -12.03
[2024-02-29 16:05:36.216] -6.22
[2024-02-29 16:05:36.224] -0.16
[2024-02-29 16:05:36.232] 4.09
[2024-02-29 16:05:36.245] 6.94
[2024-02-29 16:05:36.252] 9.66
[2024-02-29 16:05:36.260] 12.72
[2024-02-29 16:05:36.264] 14.22
[2024-02-29 16:05:36.272] 13.28
[2024-02-29 16:05:36.280] 11.34
[2024-02-29 16:05:36.288] 11.56
[2024-02-29 16:05:36.296] 15.44
[2024-02-29 16:05:36.304] 20.69
[2024-02-29 16:05:36.312] 22.25
[2024-02-29 16:05:36.320] 16.81
[2024-02-29 16:05:36.328] 4.84
[2024-02-29 16:05:36.336] -10.28
[2024-02-29 16:05:36.344] -25.84
[2024-02-29 16:05:36.352] -40.00
[2024-02-29 16:05:36.360] -50.84
[2024-02-29 16:05:36.368] -56.94
[2024-02-29 16:05:36.376] -58.22
[2024-02-29 16:05:36.384] -57.09
[2024-02-29 16:05:36.392] -56.19
[2024-02-29 16:05:36.401] -54.34
[2024-02-29 16:05:36.409] -47.19
[2024-02-29 16:05:36.417] -33.09
[2024-02-29 16:05:36.425] -16.81
[2024-02-29 16:05:36.433] -7.50
[2024-02-29 16:05:36.441] -11.13
[2024-02-29 16:05:36.441] -21.44
[2024-02-29 16:05:36.449] -22.59
[2024-02-29 16:05:36.465] -3.50
[2024-02-29 16:05:36.473] 29.94
[2024-02-29 16:05:36.481] 60.41
[2024-02-29 16:05:36.489] 74.47
[2024-02-29 16:05:36.497] 71.25
[2024-02-29 16:05:36.505] 58.97
[2024-02-29 16:05:36.513] 46.28
[2024-02-29 16:05:36.521] 36.47
[2024-02-29 16:05:36.529] 28.06
[2024-02-29 16:05:36.537] 19.00
[2024-02-29 16:05:36.545] 11.09
[2024-02-29 16:05:36.553] 8.03
[2024-02-29 16:05:36.561] 10.88
[2024-02-29 16:05:36.569] 16.78
[2024-02-29 16:05:36.577] 22.16
[2024-02-29 16:05:36.585] 26.69
[2024-02-29 16:05:36.593] 31.56
[2024-02-29 16:05:36.601] 35.38
[2024-02-29 16:05:36.609] 33.69
[2024-02-29 16:05:36.617] 23.37
[2024-02-29 16:05:36.625] 7.22
[2024-02-29 16:05:36.633] -7.31
[2024-02-29 16:05:36.641] -13.69
[2024-02-29 16:05:36.649] -9.81
[2024-02-29 16:05:36.657] 2.06
[2024-02-29 16:05:36.665] 16.47
[2024-02-29 16:05:36.673] 27.22
[2024-02-29 16:05:36.681] 32.13
[2024-02-29 16:05:36.689] 33.28
[2024-02-29 16:05:36.697] 33.72
[2024-02-29 16:05:36.705] 34.84
[2024-02-29 16:05:36.713] 36.34
[2024-02-29 16:05:36.721] 36.31
[2024-02-29 16:05:36.729] 32.13
[2024-02-29 16:05:36.737] 21.69
[2024-02-29 16:05:36.745] 6.28
[2024-02-29 16:05:36.753] -6.97
[2024-02-29 16:05:36.761] -8.97
[2024-02-29 16:05:36.769] 2.91
[2024-02-29 16:05:36.780] 21.09
[2024-02-29 16:05:36.789] 33.72
[2024-02-29 16:05:36.797] 34.78
[2024-02-29 16:05:36.798] 25.87
[2024-02-29 16:05:36.806] 11.94
[2024-02-29 16:05:36.814] -3.72
[2024-02-29 16:05:36.822] -19.97
[2024-02-29 16:05:36.830] -34.25
[2024-02-29 16:05:36.838] -42.47
[2024-02-29 16:05:36.846] -42.84
[2024-02-29 16:05:36.854] -38.59
[2024-02-29 16:05:36.862] -35.47
[2024-02-29 16:05:36.872] -36.28
[2024-02-29 16:05:36.879] -40.19
[2024-02-29 16:05:36.887] -44.78
[2024-02-29 16:05:36.895] -46.06
[2024-02-29 16:05:36.903] -39.28
[2024-02-29 16:05:36.911] -24.09
[2024-02-29 16:05:36.919] -6.22
[2024-02-29 16:05:36.927] 6.38
[2024-02-29 16:05:36.935] 10.31
[2024-02-29 16:05:36.943] 7.72
[2024-02-29 16:05:36.951] 2.03
[2024-02-29 16:05:36.959] -5.09
[2024-02-29 16:05:36.967] -12.94
[2024-02-29 16:05:36.975] -18.91
[2024-02-29 16:05:36.983] -21.06
[2024-02-29 16:05:36.991] -23.47
[2024-02-29 16:05:36.999] -30.06
[2024-02-29 16:05:37.007] -38.03
[2024-02-29 16:05:37.015] -47.28
[2024-02-29 16:05:37.023] -64.19
[2024-02-29 16:05:37.031] -86.97
[2024-02-29 16:05:37.039] -102.72
[2024-02-29 16:05:37.047] -100.75
[2024-02-29 16:05:37.055] -82.97
[2024-02-29 16:05:37.063] -61.38
[2024-02-29 16:05:37.071] -47.38
[2024-02-29 16:05:37.079] -44.31
[2024-02-29 16:05:37.087] -45.06
[2024-02-29 16:05:37.095] -33.16
[2024-02-29 16:05:37.103] 9.00
[2024-02-29 16:05:37.111] 80.34
[2024-02-29 16:05:37.119] 151.31
[2024-02-29 16:05:37.127] 184.28
[2024-02-29 16:05:37.135] 166.97
[2024-02-29 16:05:37.143] 120.09
[2024-02-29 16:05:37.151] 78.00
[2024-02-29 16:05:37.159] 62.13
[2024-02-29 16:05:37.167] 70.31
[2024-02-29 16:05:37.175] 85.41
[2024-02-29 16:05:37.183] 91.34
[2024-02-29 16:05:37.191] 83.50
[2024-02-29 16:05:37.199] 68.19
[2024-02-29 16:05:37.207] 54.94
[2024-02-29 16:05:37.215] 48.88
[2024-02-29 16:05:37.223] 48.59
[2024-02-29 16:05:37.231] 49.50
[2024-02-29 16:05:37.239] 47.84
[2024-02-29 16:05:37.247] 42.78
[2024-02-29 16:05:37.255] 36.41
[2024-02-29 16:05:37.263] 31.06
[2024-02-29 16:05:37.271] 27.59
[2024-02-29 16:05:37.279] 25.66
[2024-02-29 16:05:37.287] 23.94
[2024-02-29 16:05:37.295] 21.56
[2024-02-29 16:05:37.304] 18.41
[2024-02-29 16:05:37.311] 15.09
[2024-02-29 16:05:37.323] 12.31
[2024-02-29 16:05:37.331] 10.09
[2024-02-29 16:05:37.339] 8.28
[2024-02-29 16:05:37.347] 6.59
[2024-02-29 16:05:37.355] 4.78
[2024-02-29 16:05:37.363] 2.81
[2024-02-29 16:05:37.371] 0.97
[2024-02-29 16:05:37.379] -0.69
[2024-02-29 16:05:37.379] -2.06
[2024-02-29 16:05:37.395] -3.31
[2024-02-29 16:05:37.403] -4.50
[2024-02-29 16:05:37.403] -5.69
[2024-02-29 16:05:37.419] -6.75
[2024-02-29 16:05:37.419] -7.78
[2024-02-29 16:05:37.435] -8.69
[2024-02-29 16:05:37.443] -9.44
[2024-02-29 16:05:37.451] -10.19
[2024-02-29 16:05:37.459] -10.84
[2024-02-29 16:05:37.467] -11.44
[2024-02-29 16:05:37.475] -11.97
[2024-02-29 16:05:37.483] -12.44
[2024-02-29 16:05:37.491] -12.84
[2024-02-29 16:05:37.499] -13.13
[2024-02-29 16:05:37.507] -13.47
[2024-02-29 16:05:37.515] -13.66
[2024-02-29 16:05:37.523] -13.81
[2024-02-29 16:05:37.531] -13.94
[2024-02-29 16:05:37.539] -14.03
[2024-02-29 16:05:37.547] -14.06
[2024-02-29 16:05:37.555] -14.09
[2024-02-29 16:05:37.563] -14.16
[2024-02-29 16:05:37.571] -14.03
[2024-02-29 16:05:37.571] -13.97
[2024-02-29 16:05:37.579] -13.69
[2024-02-29 16:05:37.595] -13.53
[2024-02-29 16:05:37.603] -13.38
[2024-02-29 16:05:37.611] -13.22
[2024-02-29 16:05:37.619] -13.06
[2024-02-29 16:05:37.627] -12.78
[2024-02-29 16:05:37.635] -12.47
[2024-02-29 16:05:37.643] -12.09
[2024-02-29 16:05:37.651] -11.75
[2024-02-29 16:05:37.659] -11.50
[2024-02-29 16:05:37.667] -11.13
[2024-02-29 16:05:37.675] -10.81
[2024-02-29 16:05:37.683] -10.47
[2024-02-29 16:05:37.691] -10.09
[2024-02-29 16:05:37.699] -9.69
[2024-02-29 16:05:37.707] -9.25
[2024-02-29 16:05:37.715] -8.88
[2024-02-29 16:05:37.723] -8.41
[2024-02-29 16:05:37.731] -8.03
[2024-02-29 16:05:37.739] -7.69
[2024-02-29 16:05:37.747] -7.25
[2024-02-29 16:05:37.755] -6.84
[2024-02-29 16:05:37.755] -6.34
[2024-02-29 16:05:37.771] -5.94
[2024-02-29 16:05:37.779] -5.53
[2024-02-29 16:05:37.787] -5.13
[2024-02-29 16:05:37.795] -4.66
[2024-02-29 16:05:37.803] -4.28
[2024-02-29 16:05:37.811] -3.81
[2024-02-29 16:05:37.819] -3.41
[2024-02-29 16:05:37.829] -2.91
[2024-02-29 16:05:37.837] -2.50
[2024-02-29 16:05:37.845] -2.09
[2024-02-29 16:05:37.851] -1.72
[2024-02-29 16:05:37.859] -1.31
[2024-02-29 16:05:37.867] -1.00
[2024-02-29 16:05:37.875] -0.66
[2024-02-29 16:05:37.883] -0.34
[2024-02-29 16:05:37.891] 0.00
[2024-02-29 16:05:37.899] 0.37
[2024-02-29 16:05:37.907] 0.69
[2024-02-29 16:05:37.915] 1.09
[2024-02-29 16:05:37.923] 1.53
[2024-02-29 16:05:37.931] 1.81
[2024-02-29 16:05:37.939] 2.19
[2024-02-29 16:05:37.947] 2.47
[2024-02-29 16:05:37.955] 2.72
[2024-02-29 16:05:37.963] 3.00
[2024-02-29 16:05:37.971] 3.28
[2024-02-29 16:05:37.979] 3.53
[2024-02-29 16:05:37.987] 3.81
[2024-02-29 16:05:37.995] 4.13
[2024-02-29 16:05:38.003] 4.31
[2024-02-29 16:05:38.011] 4.56
[2024-02-29 16:05:38.019] 4.84
[2024-02-29 16:05:38.027] 5.00
[2024-02-29 16:05:38.035] 5.25
[2024-02-29 16:05:38.043] 5.41
[2024-02-29 16:05:38.051] 5.59
[2024-02-29 16:05:38.059] 5.75
[2024-02-29 16:05:38.067] 5.97
[2024-02-29 16:05:38.075] 6.09
[2024-02-29 16:05:38.083] 6.31
[2024-02-29 16:05:38.091] 6.44
[2024-02-29 16:05:38.101] 6.59
[2024-02-29 16:05:38.109] 6.63
[2024-02-29 16:05:38.117] 6.78
[2024-02-29 16:05:38.125] 6.94
[2024-02-29 16:05:38.133] 7.06
[2024-02-29 16:05:38.133] 7.16
[2024-02-29 16:05:38.149] 7.28
[2024-02-29 16:05:38.149] 7.31
[2024-02-29 16:05:38.165] 7.28
[2024-02-29 16:05:38.173] 7.31
[2024-02-29 16:05:38.181] 7.38
[2024-02-29 16:05:38.189] 7.47
[2024-02-29 16:05:38.197] 7.56
[2024-02-29 16:05:38.205] 7.63
[2024-02-29 16:05:38.213] 7.69
[2024-02-29 16:05:38.221] 7.63
[2024-02-29 16:05:38.229] 7.63
[2024-02-29 16:05:38.237] 7.59
[2024-02-29 16:05:38.245] 7.63
[2024-02-29 16:05:38.253] 7.72
[2024-02-29 16:05:38.261] 7.75
[2024-02-29 16:05:38.269] 7.69
[2024-02-29 16:05:38.277] 3.63
[2024-02-29 16:05:38.285] -19.12
[2024-02-29 16:05:38.293] -74.72
[2024-02-29 16:05:38.301] -149.91
[2024-02-29 16:05:38.309] -203.88
[2024-02-29 16:05:38.317] -205.78
[2024-02-29 16:05:38.317] -161.81
[2024-02-29 16:05:38.325] -106.37
[2024-02-29 16:05:38.341] -72.28
[2024-02-29 16:05:38.349] -68.91
[2024-02-29 16:05:38.357] -82.84
[2024-02-29 16:05:38.366] -93.47
[2024-02-29 16:05:38.370] -89.47
[2024-02-29 16:05:38.378] -73.22
[2024-02-29 16:05:38.386] -54.84
[2024-02-29 16:05:38.394] -42.88
[2024-02-29 16:05:38.402] -38.81
[2024-02-29 16:05:38.410] -38.69
[2024-02-29 16:05:38.418] -37.31
[2024-02-29 16:05:38.426] -32.25
[2024-02-29 16:05:38.434] -24.69
[2024-02-29 16:05:38.442] -17.12
[2024-02-29 16:05:38.450] -11.66
[2024-02-29 16:05:38.458] -8.34
[2024-02-29 16:05:38.466] -5.84
[2024-02-29 16:05:38.474] -3.13
[2024-02-29 16:05:38.482] 4.38
[2024-02-29 16:05:38.490] 30.94
[2024-02-29 16:05:38.498] 90.12
[2024-02-29 16:05:38.506] 168.16
[2024-02-29 16:05:38.514] 224.41
[2024-02-29 16:05:38.522] 228.28
[2024-02-29 16:05:38.530] 186.31
[2024-02-29 16:05:38.538] 132.81
[2024-02-29 16:05:38.546] 100.66
[2024-02-29 16:05:38.554] 98.91
[2024-02-29 16:05:38.562] 114.19
[2024-02-29 16:05:38.570] 125.94
[2024-02-29 16:05:38.578] 122.97
[2024-02-29 16:05:38.586] 107.62
[2024-02-29 16:05:38.594] 90.12
[2024-02-29 16:05:38.602] 78.78
[2024-02-29 16:05:38.610] 75.44
[2024-02-29 16:05:38.618] 75.78
[2024-02-29 16:05:38.626] 74.66
[2024-02-29 16:05:38.634] 65.78
[2024-02-29 16:05:38.642] 35.53
[2024-02-29 16:05:38.650] -27.75
[2024-02-29 16:05:38.658] -108.53
[2024-02-29 16:05:38.666] -166.16
[2024-02-29 16:05:38.674] -170.75
[2024-02-29 16:05:38.682] -129.75
[2024-02-29 16:05:38.690] -78.09
[2024-02-29 16:05:38.698] -48.31
[2024-02-29 16:05:38.706] -49.00
[2024-02-29 16:05:38.714] -66.37
[2024-02-29 16:05:38.722] -80.03
[2024-02-29 16:05:38.730] -78.62
[2024-02-29 16:05:38.738] -64.97
[2024-02-29 16:05:38.746] -49.28
[2024-02-29 16:05:38.754] -39.94
[2024-02-29 16:05:38.762] -38.47
[2024-02-29 16:05:38.770] -40.69
[2024-02-29 16:05:38.778] -41.47
[2024-02-29 16:05:38.786] -38.41
[2024-02-29 16:05:38.794] -32.56
[2024-02-29 16:05:38.802] -26.75
[2024-02-29 16:05:38.810] -23.00
[2024-02-29 16:05:38.818] -21.22
[2024-02-29 16:05:38.826] -20.28
[2024-02-29 16:05:38.834] -18.87
[2024-02-29 16:05:38.842] -16.56
[2024-02-29 16:05:38.850] -13.75
[2024-02-29 16:05:38.858] -11.13
[2024-02-29 16:05:38.866] -9.19
[2024-02-29 16:05:38.874] -7.81
[2024-02-29 16:05:38.885] -6.72
[2024-02-29 16:05:38.895] -5.41
[2024-02-29 16:05:38.899] -4.03
[2024-02-29 16:05:38.909] -2.56
[2024-02-29 16:05:38.917] -1.31
[2024-02-29 16:05:38.925] -0.28
[2024-02-29 16:05:38.933] 0.59
[2024-02-29 16:05:38.941] 1.31
[2024-02-29 16:05:38.949] 2.03
[2024-02-29 16:05:38.957] 2.75
[2024-02-29 16:05:38.965] 3.38
[2024-02-29 16:05:38.973] 3.88
[2024-02-29 16:05:38.981] 4.28
[2024-02-29 16:05:38.989] 4.56
[2024-02-29 16:05:38.997] 4.94
[2024-02-29 16:05:39.005] 5.28
[2024-02-29 16:05:39.013] 5.56
[2024-02-29 16:05:39.021] 5.72
[2024-02-29 16:05:39.029] 5.84
[2024-02-29 16:05:39.037] 5.88
[2024-02-29 16:05:39.045] 5.88
[2024-02-29 16:05:39.053] 5.81
[2024-02-29 16:05:39.061] 5.75
[2024-02-29 16:05:39.069] 5.69
[2024-02-29 16:05:39.077] 5.59
[2024-02-29 16:05:39.085] 5.38
[2024-02-29 16:05:39.093] 5.19
[2024-02-29 16:05:39.101] 4.97
[2024-02-29 16:05:39.109] 4.75
[2024-02-29 16:05:39.117] 4.53
[2024-02-29 16:05:39.125] 4.22
[2024-02-29 16:05:39.133] 3.88
[2024-02-29 16:05:39.141] 3.59
[2024-02-29 16:05:39.149] 3.19
[2024-02-29 16:05:39.157] 2.88
[2024-02-29 16:05:39.165] 2.53
[2024-02-29 16:05:39.173] 2.16
[2024-02-29 16:05:39.181] 1.78
[2024-02-29 16:05:39.189] 1.37
[2024-02-29 16:05:39.197] 1.03
[2024-02-29 16:05:39.205] 0.53
[2024-02-29 16:05:39.213] 0.19
[2024-02-29 16:05:39.221] -0.22
[2024-02-29 16:05:39.229] -0.66
[2024-02-29 16:05:39.237] -1.06
[2024-02-29 16:05:39.245] -1.50
[2024-02-29 16:05:39.253] -1.91
[2024-02-29 16:05:39.261] -2.31
[2024-02-29 16:05:39.269] -2.66
[2024-02-29 16:05:39.277] -3.13
[2024-02-29 16:05:39.285] -3.47
[2024-02-29 16:05:39.293] -3.91
[2024-02-29 16:05:39.301] -4.25
[2024-02-29 16:05:39.309] -4.69
[2024-02-29 16:05:39.317] -5.06
[2024-02-29 16:05:39.325] -5.44
[2024-02-29 16:05:39.333] -5.78
[2024-02-29 16:05:39.341] -6.16
[2024-02-29 16:05:39.349] -6.47
[2024-02-29 16:05:39.357] -6.78
[2024-02-29 16:05:39.365] -7.16
[2024-02-29 16:05:39.373] -7.47
[2024-02-29 16:05:39.381] -7.75
[2024-02-29 16:05:39.389] -8.09
[2024-02-29 16:05:39.397] -8.41
[2024-02-29 16:05:39.405] -8.63
[2024-02-29 16:05:39.416] -8.94
[2024-02-29 16:05:39.424] -9.16
[2024-02-29 16:05:39.432] -9.38
[2024-02-29 16:05:39.437] -9.69
[2024-02-29 16:05:39.445] -9.88
[2024-02-29 16:05:39.453] -10.06
[2024-02-29 16:05:39.461] -10.31
[2024-02-29 16:05:39.469] -10.47
[2024-02-29 16:05:39.477] -10.66
[2024-02-29 16:05:39.485] -10.81
[2024-02-29 16:05:39.493] -10.94
[2024-02-29 16:05:39.501] -11.16
[2024-02-29 16:05:39.509] -11.22
[2024-02-29 16:05:39.517] -11.38
[2024-02-29 16:05:39.525] -11.50
[2024-02-29 16:05:39.533] -11.66
[2024-02-29 16:05:39.541] -11.75
[2024-02-29 16:05:39.549] -11.78
[2024-02-29 16:05:39.557] -11.88
[2024-02-29 16:05:39.565] -11.97
[2024-02-29 16:05:39.573] -11.94
[2024-02-29 16:05:39.581] -12.00
[2024-02-29 16:05:39.589] -11.94
[2024-02-29 16:05:39.597] -12.00
[2024-02-29 16:05:39.605] -12.03
[2024-02-29 16:05:39.613] -12.06
[2024-02-29 16:05:39.621] -12.06
[2024-02-29 16:05:39.629] -12.09
[2024-02-29 16:05:39.637] -12.03
[2024-02-29 16:05:39.645] -11.94
[2024-02-29 16:05:39.653] -11.88
[2024-02-29 16:05:39.661] -11.81
[2024-02-29 16:05:39.669] -11.75
[2024-02-29 16:05:39.677] -11.69
[2024-02-29 16:05:39.685] -11.66
[2024-02-29 16:05:39.693] -11.50
[2024-02-29 16:05:39.701] -11.38
[2024-02-29 16:05:39.709] -11.28
[2024-02-29 16:05:39.717] -11.13
[2024-02-29 16:05:39.725] -11.06
[2024-02-29 16:05:39.733] -10.91
[2024-02-29 16:05:39.741] -10.84
[2024-02-29 16:05:39.752] -10.78
[2024-02-29 16:05:39.759] -10.66
[2024-02-29 16:05:39.767] -10.53
[2024-02-29 16:05:39.775] -10.28
[2024-02-29 16:05:39.783] -10.09
[2024-02-29 16:05:39.791] -10.00
[2024-02-29 16:05:39.799] -9.97
[2024-02-29 16:05:39.807] -9.81
[2024-02-29 16:05:39.815] -9.59
[2024-02-29 16:05:39.823] -9.41
[2024-02-29 16:05:39.831] -9.22
[2024-02-29 16:05:39.839] -9.00
[2024-02-29 16:05:39.847] -8.81
[2024-02-29 16:05:39.855] -8.66
[2024-02-29 16:05:39.863] -8.47
[2024-02-29 16:05:39.871] -8.34
[2024-02-29 16:05:39.879] -8.09
[2024-02-29 16:05:39.887] -7.94
[2024-02-29 16:05:39.895] -7.69
[2024-02-29 16:05:39.903] -7.53
[2024-02-29 16:05:39.911] -7.28
[2024-02-29 16:05:39.919] -7.16
[2024-02-29 16:05:39.927] -6.97
[2024-02-29 16:05:39.935] -6.81
[2024-02-29 16:05:39.943] -6.66
[2024-02-29 16:05:39.952] -6.31
[2024-02-29 16:05:39.962] -6.03
[2024-02-29 16:05:39.971] -5.91
[2024-02-29 16:05:39.972] -5.72
[2024-02-29 16:05:39.980] -5.53
[2024-02-29 16:05:39.988] -5.34
[2024-02-29 16:05:39.996] -5.06
[2024-02-29 16:05:40.004] -4.94
[2024-02-29 16:05:40.012] -4.66
[2024-02-29 16:05:40.020] -4.47
[2024-02-29 16:05:40.028] -4.25
[2024-02-29 16:05:40.036] -4.16
[2024-02-29 16:05:40.044] -3.97
[2024-02-29 16:05:40.052] -3.69
[2024-02-29 16:05:40.060] -3.44
[2024-02-29 16:05:40.068] -3.25
[2024-02-29 16:05:40.076] -3.06
[2024-02-29 16:05:40.084] -2.84
[2024-02-29 16:05:40.092] -2.69
[2024-02-29 16:05:40.100] -2.50
[2024-02-29 16:05:40.108] -2.25
[2024-02-29 16:05:40.116] -2.13
