[2024-02-29 13:45:19.619] 
[2024-02-29 13:45:55.276] 11.91
[2024-02-29 13:45:55.284] 14.13
[2024-02-29 13:45:55.293] -2.13
[2024-02-29 13:45:55.301] -14.41
[2024-02-29 13:45:55.309] -6.09
[2024-02-29 13:45:55.317] 11.63
[2024-02-29 13:45:55.326] 14.16
[2024-02-29 13:45:55.333] -2.22
[2024-02-29 13:45:55.338] -14.91
[2024-02-29 13:45:55.349] -6.84
[2024-02-29 13:45:55.354] 11.13
[2024-02-29 13:45:55.362] 14.13
[2024-02-29 13:45:55.374] -1.97
[2024-02-29 13:45:55.379] -14.63
[2024-02-29 13:45:55.387] -6.69
[2024-02-29 13:45:55.398] 11.09
[2024-02-29 13:45:55.404] 14.25
[2024-02-29 13:45:55.412] -1.47
[2024-02-29 13:45:55.421] -13.84
[2024-02-29 13:45:55.429] -6.06
[2024-02-29 13:45:55.436] 11.25
[2024-02-29 13:45:55.445] 14.09
[2024-02-29 13:45:55.452] -1.63
[2024-02-29 13:45:55.460] -13.66
[2024-02-29 13:45:55.469] -5.72
[2024-02-29 13:45:55.478] 11.38
[2024-02-29 13:45:55.485] 13.84
[2024-02-29 13:45:55.493] -2.00
[2024-02-29 13:45:55.502] -14.06
[2024-02-29 13:45:55.510] -5.94
[2024-02-29 13:45:55.518] 11.50
[2024-02-29 13:45:55.527] 14.00
[2024-02-29 13:45:55.530] -1.78
[2024-02-29 13:45:55.538] -13.97
[2024-02-29 13:45:55.549] -5.94
[2024-02-29 13:45:55.555] 11.47
[2024-02-29 13:45:55.563] 14.16
[2024-02-29 13:45:55.573] -1.34
[2024-02-29 13:45:55.579] -13.19
[2024-02-29 13:45:55.587] -5.38
[2024-02-29 13:45:55.598] 11.38
[2024-02-29 13:45:55.604] 13.38
[2024-02-29 13:45:55.612] -2.69
[2024-02-29 13:45:55.623] -14.53
[2024-02-29 13:45:55.628] -6.16
[2024-02-29 13:45:55.637] 11.53
[2024-02-29 13:45:55.647] 14.19
[2024-02-29 13:45:55.654] -1.72
[2024-02-29 13:45:55.662] -13.91
[2024-02-29 13:45:55.671] -5.94
[2024-02-29 13:45:55.679] 11.22
[2024-02-29 13:45:55.686] 13.66
[2024-02-29 13:45:55.694] -2.34
[2024-02-29 13:45:55.702] -14.53
[2024-02-29 13:45:55.710] -6.31
[2024-02-29 13:45:55.718] 11.63
[2024-02-29 13:45:55.724] 15.28
[2024-02-29 13:45:55.731] 1.12
[2024-02-29 13:45:55.739] -10.06
[2024-02-29 13:45:55.748] -3.19
[2024-02-29 13:45:55.755] 11.63
[2024-02-29 13:45:55.764] 12.25
[2024-02-29 13:45:55.773] -3.84
[2024-02-29 13:45:55.780] -14.59
[2024-02-29 13:45:55.788] -5.28
[2024-02-29 13:45:55.798] 12.34
[2024-02-29 13:45:55.804] 14.47
[2024-02-29 13:45:55.813] -1.72
[2024-02-29 13:45:55.823] -13.84
[2024-02-29 13:45:55.829] -5.84
[2024-02-29 13:45:55.837] 11.41
[2024-02-29 13:45:55.848] 14.09
[2024-02-29 13:45:55.854] -1.12
[2024-02-29 13:45:55.862] -12.56
[2024-02-29 13:45:55.873] -4.81
[2024-02-29 13:45:55.878] 11.63
[2024-02-29 13:45:55.886] 13.53
[2024-02-29 13:45:55.896] -1.84
[2024-02-29 13:45:55.903] -13.00
[2024-02-29 13:45:55.907] -4.75
[2024-02-29 13:45:55.915] 11.88
[2024-02-29 13:45:55.923] 13.59
[2024-02-29 13:45:55.931] -2.22
[2024-02-29 13:45:55.940] -13.66
[2024-02-29 13:45:55.949] -5.25
[2024-02-29 13:45:55.956] 11.69
[2024-02-29 13:45:55.964] 13.53
[2024-02-29 13:45:55.974] -2.78
[2024-02-29 13:45:55.981] -14.72
[2024-02-29 13:45:55.989] -6.16
[2024-02-29 13:45:55.998] 11.59
[2024-02-29 13:45:56.005] 14.41
[2024-02-29 13:45:56.013] -1.25
[2024-02-29 13:45:56.023] -13.25
[2024-02-29 13:45:56.030] -5.47
[2024-02-29 13:45:56.038] 11.44
[2024-02-29 13:45:56.048] 14.03
[2024-02-29 13:45:56.054] -1.28
[2024-02-29 13:45:56.063] -12.66
[2024-02-29 13:45:56.073] -4.75
[2024-02-29 13:45:56.079] 11.97
[2024-02-29 13:45:56.087] 14.03
[2024-02-29 13:45:56.092] -1.41
[2024-02-29 13:45:56.099] -12.69
[2024-02-29 13:45:56.108] -4.59
[2024-02-29 13:45:56.116] 12.06
[2024-02-29 13:45:56.124] 13.91
[2024-02-29 13:45:56.132] -1.88
[2024-02-29 13:45:56.140] -13.38
[2024-02-29 13:45:56.149] -5.06
[2024-02-29 13:45:56.157] 11.97
[2024-02-29 13:45:56.165] 14.13
[2024-02-29 13:45:56.174] -1.72
[2024-02-29 13:45:56.182] -13.41
[2024-02-29 13:45:56.189] -5.19
[2024-02-29 13:45:56.199] 11.91
[2024-02-29 13:45:56.206] 14.47
[2024-02-29 13:45:56.214] -0.94
[2024-02-29 13:45:56.224] -12.41
[2024-02-29 13:45:56.230] -4.50
[2024-02-29 13:45:56.239] 12.03
[2024-02-29 13:45:56.249] 14.06
[2024-02-29 13:45:56.255] -1.44
[2024-02-29 13:45:56.263] -12.59
[2024-02-29 13:45:56.274] -4.44
[2024-02-29 13:45:56.280] 12.22
[2024-02-29 13:45:56.284] 14.38
[2024-02-29 13:45:56.292] -0.75
[2024-02-29 13:45:56.300] -11.94
[2024-02-29 13:45:56.308] -3.94
[2024-02-29 13:45:56.316] 12.13
[2024-02-29 13:45:56.326] 13.75
[2024-02-29 13:45:56.333] -1.69
[2024-02-29 13:45:56.342] -12.53
[2024-02-29 13:45:56.350] -4.19
[2024-02-29 13:45:56.357] 12.25
[2024-02-29 13:45:56.366] 13.94
[2024-02-29 13:45:56.374] -1.59
[2024-02-29 13:45:56.382] -12.66
[2024-02-29 13:45:56.390] -4.44
[2024-02-29 13:45:56.399] 11.97
[2024-02-29 13:45:56.407] 13.59
[2024-02-29 13:45:56.415] -2.19
[2024-02-29 13:45:56.423] -13.47
[2024-02-29 13:45:56.432] -5.00
[2024-02-29 13:45:56.439] 11.88
[2024-02-29 13:45:56.449] 13.72
[2024-02-29 13:45:56.456] -2.44
[2024-02-29 13:45:56.464] -14.16
[2024-02-29 13:45:56.468] -5.75
[2024-02-29 13:45:56.476] 11.69
[2024-02-29 13:45:56.484] 14.25
[2024-02-29 13:45:56.493] -1.44
[2024-02-29 13:45:56.502] -13.25
[2024-02-29 13:45:56.509] -5.34
[2024-02-29 13:45:56.517] 11.63
[2024-02-29 13:45:56.525] 14.34
[2024-02-29 13:45:56.534] -0.66
[2024-02-29 13:45:56.542] -11.88
[2024-02-29 13:45:56.550] -4.13
[2024-02-29 13:45:56.558] 12.06
[2024-02-29 13:45:56.566] 13.91
[2024-02-29 13:45:56.575] -1.25
[2024-02-29 13:45:56.583] -12.06
[2024-02-29 13:45:56.591] -3.91
[2024-02-29 13:45:56.599] 12.25
[2024-02-29 13:45:56.607] 13.91
[2024-02-29 13:45:56.616] -1.44
[2024-02-29 13:45:56.624] -12.31
[2024-02-29 13:45:56.633] -4.06
[2024-02-29 13:45:56.641] 12.20
[2024-02-29 13:45:56.650] 14.03
[2024-02-29 13:45:56.652] -0.95
[2024-02-29 13:45:56.660] -11.61
[2024-02-29 13:45:56.669] -3.59
[2024-02-29 13:45:56.677] 12.11
[2024-02-29 13:45:56.685] 13.25
[2024-02-29 13:45:56.693] -2.08
[2024-02-29 13:45:56.702] -12.56
[2024-02-29 13:45:56.710] -4.03
[2024-02-29 13:45:56.718] 12.17
[2024-02-29 13:45:56.726] 13.52
[2024-02-29 13:45:56.734] -2.09
[2024-02-29 13:45:56.742] -13.02
[2024-02-29 13:45:56.751] -4.64
[2024-02-29 13:45:56.759] 11.67
[2024-02-29 13:45:56.767] 13.13
[2024-02-29 13:45:56.775] -2.70
[2024-02-29 13:45:56.784] -13.89
[2024-02-29 13:45:56.792] -5.42
[2024-02-29 13:45:56.800] 11.55
[2024-02-29 13:45:56.808] 13.72
[2024-02-29 13:45:56.816] -1.70
[2024-02-29 13:45:56.825] -13.00
[2024-02-29 13:45:56.832] -4.98
[2024-02-29 13:45:56.841] 11.47
[2024-02-29 13:45:56.847] 13.67
[2024-02-29 13:45:56.853] -1.03
[2024-02-29 13:45:56.862] -11.61
[2024-02-29 13:45:56.870] -3.72
[2024-02-29 13:45:56.878] 11.91
[2024-02-29 13:45:56.886] 13.47
[2024-02-29 13:45:56.894] -1.16
[2024-02-29 13:45:56.903] -11.19
[2024-02-29 13:45:56.910] -3.09
[2024-02-29 13:45:56.918] 12.08
[2024-02-29 13:45:56.928] 12.80
[2024-02-29 13:45:56.935] -2.36
[2024-02-29 13:45:56.943] -12.33
[2024-02-29 13:45:56.952] -3.72
[2024-02-29 13:45:56.959] 12.16
[2024-02-29 13:45:56.968] 13.55
[2024-02-29 13:45:56.977] -1.11
[2024-02-29 13:45:56.984] -11.08
[2024-02-29 13:45:56.992] -3.08
[2024-02-29 13:45:57.001] 11.78
[2024-02-29 13:45:57.009] 12.33
[2024-02-29 13:45:57.017] -2.67
[2024-02-29 13:45:57.025] -12.42
[2024-02-29 13:45:57.029] -3.72
[2024-02-29 13:45:57.037] 11.75
[2024-02-29 13:45:57.047] 12.28
[2024-02-29 13:45:57.054] -3.36
[2024-02-29 13:45:57.062] -13.75
[2024-02-29 13:45:57.071] -4.97
[2024-02-29 13:45:57.078] 11.27
[2024-02-29 13:45:57.086] 12.16
[2024-02-29 13:45:57.096] -4.22
[2024-02-29 13:45:57.103] -15.48
[2024-02-29 13:45:57.112] -6.56
[2024-02-29 13:45:57.120] 10.94
[2024-02-29 13:45:57.128] 13.39
[2024-02-29 13:45:57.136] -2.02
[2024-02-29 13:45:57.144] -13.48
[2024-02-29 13:45:57.152] -5.66
[2024-02-29 13:45:57.160] 10.75
[2024-02-29 13:45:57.168] 13.03
[2024-02-29 13:45:57.177] -1.58
[2024-02-29 13:45:57.185] -12.14
[2024-02-29 13:45:57.193] -4.25
[2024-02-29 13:45:57.202] 11.36
[2024-02-29 13:45:57.209] 12.88
[2024-02-29 13:45:57.217] -1.83
[2024-02-29 13:45:57.223] -11.91
[2024-02-29 13:45:57.230] -3.69
[2024-02-29 13:45:57.238] 11.84
[2024-02-29 13:45:57.248] 13.06
[2024-02-29 13:45:57.254] -1.64
[2024-02-29 13:45:57.263] -11.56
[2024-02-29 13:45:57.273] -3.33
[2024-02-29 13:45:57.279] 11.89
[2024-02-29 13:45:57.287] 12.70
[2024-02-29 13:45:57.297] -2.08
[2024-02-29 13:45:57.304] -11.86
[2024-02-29 13:45:57.312] -3.38
[2024-02-29 13:45:57.320] 11.88
[2024-02-29 13:45:57.328] 12.64
[2024-02-29 13:45:57.336] -2.34
[2024-02-29 13:45:57.345] -12.17
[2024-02-29 13:45:57.353] -3.67
[2024-02-29 13:45:57.361] 11.67
[2024-02-29 13:45:57.369] 12.36
[2024-02-29 13:45:57.377] -2.81
[2024-02-29 13:45:57.385] -12.81
[2024-02-29 13:45:57.394] -4.16
[2024-02-29 13:45:57.403] 11.63
[2024-02-29 13:45:57.410] 13.11
[2024-02-29 13:45:57.414] -1.34
[2024-02-29 13:45:57.424] -11.13
[2024-02-29 13:45:57.431] -3.25
[2024-02-29 13:45:57.439] 11.25
[2024-02-29 13:45:57.449] 11.56
[2024-02-29 13:45:57.455] -3.41
[2024-02-29 13:45:57.463] -12.77
[2024-02-29 13:45:57.474] -3.89
[2024-02-29 13:45:57.480] 11.63
[2024-02-29 13:45:57.488] 12.53
[2024-02-29 13:45:57.499] -2.31
[2024-02-29 13:45:57.504] -12.06
[2024-02-29 13:45:57.512] -3.80
[2024-02-29 13:45:57.523] 11.30
[2024-02-29 13:45:57.530] 12.27
[2024-02-29 13:45:57.537] -2.03
[2024-02-29 13:45:57.547] -11.27
[2024-02-29 13:45:57.553] -2.98
[2024-02-29 13:45:57.562] 11.44
[2024-02-29 13:45:57.570] 11.53
[2024-02-29 13:45:57.579] -3.28
[2024-02-29 13:45:57.586] -12.55
[2024-02-29 13:45:57.590] -3.75
[2024-02-29 13:45:57.600] 11.50
[2024-02-29 13:45:57.607] 12.33
[2024-02-29 13:45:57.615] -1.97
[2024-02-29 13:45:57.624] -11.14
[2024-02-29 13:45:57.632] -2.97
[2024-02-29 13:45:57.639] 11.22
[2024-02-29 13:45:57.649] 11.03
[2024-02-29 13:45:57.656] -3.91
[2024-02-29 13:45:57.664] -13.00
[2024-02-29 13:45:57.674] -3.95
[2024-02-29 13:45:57.680] 11.44
[2024-02-29 13:45:57.688] 12.39
[2024-02-29 13:45:57.698] -1.77
[2024-02-29 13:45:57.705] -10.92
[2024-02-29 13:45:57.713] -2.95
[2024-02-29 13:45:57.723] 11.03
[2024-02-29 13:45:57.729] 11.31
[2024-02-29 13:45:57.738] -2.45
[2024-02-29 13:45:57.748] -10.59
[2024-02-29 13:45:57.754] -2.09
[2024-02-29 13:45:57.762] 11.53
[2024-02-29 13:45:57.772] 10.83
[2024-02-29 13:45:57.779] -3.92
[2024-02-29 13:45:57.783] -12.45
[2024-02-29 13:45:57.791] -3.38
[2024-02-29 13:45:57.799] 11.28
[2024-02-29 13:45:57.807] 11.42
[2024-02-29 13:45:57.815] -3.03
[2024-02-29 13:45:57.824] -11.80
[2024-02-29 13:45:57.832] -3.30
[2024-02-29 13:45:57.840] 11.03
[2024-02-29 13:45:57.849] 11.23
[2024-02-29 13:45:57.856] -2.80
[2024-02-29 13:45:57.866] -11.19
[2024-02-29 13:45:57.874] -2.77
[2024-02-29 13:45:57.882] 11.02
[2024-02-29 13:45:57.889] 10.94
[2024-02-29 13:45:57.900] -2.78
[2024-02-29 13:45:57.906] -10.70
[2024-02-29 13:45:57.914] -2.13
[2024-02-29 13:45:57.924] 11.17
[2024-02-29 13:45:57.931] 10.20
[2024-02-29 13:45:57.938] -4.36
[2024-02-29 13:45:57.949] -12.38
[2024-02-29 13:45:57.955] -3.19
[2024-02-29 13:45:57.963] 11.13
[2024-02-29 13:45:57.974] 10.66
[2024-02-29 13:45:57.976] -4.22
[2024-02-29 13:45:57.984] -13.00
[2024-02-29 13:45:57.992] -4.08
[2024-02-29 13:45:58.000] 10.64
[2024-02-29 13:45:58.008] 11.11
[2024-02-29 13:45:58.016] -2.92
[2024-02-29 13:45:58.025] -11.44
[2024-02-29 13:45:58.033] -3.09
[2024-02-29 13:45:58.041] 10.61
[2024-02-29 13:45:58.050] 9.98
[2024-02-29 13:45:58.057] -4.83
[2024-02-29 13:45:58.065] -13.36
[2024-02-29 13:45:58.075] -4.09
[2024-02-29 13:45:58.083] 10.92
[2024-02-29 13:45:58.090] 11.14
[2024-02-29 13:45:58.100] -3.67
[2024-02-29 13:45:58.107] -12.86
[2024-02-29 13:45:58.114] -4.25
[2024-02-29 13:45:58.124] 10.48
[2024-02-29 13:45:58.131] 10.86
[2024-02-29 13:45:58.139] -3.67
[2024-02-29 13:45:58.149] -12.66
[2024-02-29 13:45:58.155] -4.00
[2024-02-29 13:45:58.159] 10.75
[2024-02-29 13:45:58.168] 11.25
[2024-02-29 13:45:58.176] -2.94
[2024-02-29 13:45:58.184] -11.77
[2024-02-29 13:45:58.192] -3.28
[2024-02-29 13:45:58.201] 10.92
[2024-02-29 13:45:58.209] 10.88
[2024-02-29 13:45:58.218] -3.61
[2024-02-29 13:45:58.226] -12.39
[2024-02-29 13:45:58.234] -3.53
[2024-02-29 13:45:58.243] 11.08
[2024-02-29 13:45:58.251] 11.13
[2024-02-29 13:45:58.259] -3.69
[2024-02-29 13:45:58.267] -12.83
[2024-02-29 13:45:58.276] -4.00
[2024-02-29 13:45:58.283] 11.03
[2024-02-29 13:45:58.292] 11.78
[2024-02-29 13:45:58.300] -2.44
[2024-02-29 13:45:58.308] -11.41
[2024-02-29 13:45:58.316] -3.19
[2024-02-29 13:45:58.325] 11.22
[2024-02-29 13:45:58.333] 12.38
[2024-02-29 13:45:58.341] -0.17
[2024-02-29 13:45:58.345] -7.77
[2024-02-29 13:45:58.353] -0.17
[2024-02-29 13:45:58.361] 11.67
[2024-02-29 13:45:58.368] 10.30
[2024-02-29 13:45:58.378] -3.03
[2024-02-29 13:45:58.386] -9.56
[2024-02-29 13:45:58.394] -0.41
[2024-02-29 13:45:58.402] 12.31
[2024-02-29 13:45:58.410] 10.58
[2024-02-29 13:45:58.419] -3.89
[2024-02-29 13:45:58.427] -11.38
[2024-02-29 13:45:58.434] -2.11
[2024-02-29 13:45:58.443] 11.44
[2024-02-29 13:45:58.451] 10.30
[2024-02-29 13:45:58.458] -4.45
[2024-02-29 13:45:58.467] -12.58
[2024-02-29 13:45:58.475] -3.36
[2024-02-29 13:45:58.483] 10.94
[2024-02-29 13:45:58.492] 10.86
[2024-02-29 13:45:58.501] -3.17
[2024-02-29 13:45:58.508] -11.30
[2024-02-29 13:45:58.517] -2.81
[2024-02-29 13:45:58.526] 10.63
[2024-02-29 13:45:58.532] 10.03
[2024-02-29 13:45:58.536] -3.88
[2024-02-29 13:45:58.544] -11.61
[2024-02-29 13:45:58.554] -2.73
[2024-02-29 13:45:58.562] 10.86
[2024-02-29 13:45:58.570] 10.08
[2024-02-29 13:45:58.578] -4.33
[2024-02-29 13:45:58.586] -12.38
[2024-02-29 13:45:58.594] -3.28
[2024-02-29 13:45:58.602] 10.84
[2024-02-29 13:45:58.611] 10.77
[2024-02-29 13:45:58.618] -3.08
[2024-02-29 13:45:58.627] -11.02
[2024-02-29 13:45:58.636] -2.52
[2024-02-29 13:45:58.644] 10.75
[2024-02-29 13:45:58.652] 10.09
[2024-02-29 13:45:58.660] -3.70
[2024-02-29 13:45:58.667] -11.28
[2024-02-29 13:45:58.677] -2.44
[2024-02-29 13:45:58.685] 10.94
[2024-02-29 13:45:58.692] 9.95
[2024-02-29 13:45:58.701] -4.33
[2024-02-29 13:45:58.708] -12.09
[2024-02-29 13:45:58.717] -3.00
[2024-02-29 13:45:58.723] 10.83
[2024-02-29 13:45:58.729] 9.77
[2024-02-29 13:45:58.737] -5.45
[2024-02-29 13:45:58.746] -14.16
[2024-02-29 13:45:58.754] -4.75
[2024-02-29 13:45:58.762] 10.45
[2024-02-29 13:45:58.770] 10.77
[2024-02-29 13:45:58.779] -3.97
[2024-02-29 13:45:58.787] -13.17
[2024-02-29 13:45:58.795] -4.58
[2024-02-29 13:45:58.803] 10.20
[2024-02-29 13:45:58.812] 10.77
[2024-02-29 13:45:58.819] -3.36
[2024-02-29 13:45:58.828] -12.11
[2024-02-29 13:45:58.836] -3.66
[2024-02-29 13:45:58.844] 10.52
[2024-02-29 13:45:58.852] 10.41
[2024-02-29 13:45:58.861] -4.05
[2024-02-29 13:45:58.868] -12.66
[2024-02-29 13:45:58.877] -3.75
[2024-02-29 13:45:58.885] 10.94
[2024-02-29 13:45:58.894] 11.23
[2024-02-29 13:45:58.902] -3.11
[2024-02-29 13:45:58.905] -11.86
[2024-02-29 13:45:58.913] -3.33
[2024-02-29 13:45:58.923] 10.98
[2024-02-29 13:45:58.929] 11.38
[2024-02-29 13:45:58.938] -2.27
[2024-02-29 13:45:58.948] -10.41
[2024-02-29 13:45:58.955] -2.13
[2024-02-29 13:45:58.963] 11.22
[2024-02-29 13:45:58.972] 10.61
[2024-02-29 13:45:58.980] -3.42
[2024-02-29 13:45:58.987] -11.25
[2024-02-29 13:45:58.996] -2.23
[2024-02-29 13:45:59.004] 11.53
[2024-02-29 13:45:59.012] 10.84
[2024-02-29 13:45:59.020] -3.70
[2024-02-29 13:45:59.029] -11.98
[2024-02-29 13:45:59.036] -3.02
[2024-02-29 13:45:59.045] 11.14
[2024-02-29 13:45:59.053] 11.00
[2024-02-29 13:45:59.061] -3.22
[2024-02-29 13:45:59.070] -11.48
[2024-02-29 13:45:59.078] -2.88
[2024-02-29 13:45:59.086] 11.11
[2024-02-29 13:45:59.094] 11.23
[2024-02-29 13:45:59.099] -2.22
[2024-02-29 13:45:59.106] -9.98
[2024-02-29 13:45:59.114] -1.67
[2024-02-29 13:45:59.124] 11.09
[2024-02-29 13:45:59.130] 9.69
[2024-02-29 13:45:59.138] -4.86
[2024-02-29 13:45:59.150] -12.61
[2024-02-29 13:45:59.156] -3.11
[2024-02-29 13:45:59.164] 11.25
[2024-02-29 13:45:59.173] 10.70
[2024-02-29 13:45:59.180] -4.20
[2024-02-29 13:45:59.187] -12.94
[2024-02-29 13:45:59.198] -4.05
[2024-02-29 13:45:59.205] 10.56
[2024-02-29 13:45:59.212] 10.88
[2024-02-29 13:45:59.221] -3.22
[2024-02-29 13:45:59.229] -11.69
[2024-02-29 13:45:59.238] -3.20
[2024-02-29 13:45:59.246] 10.69
[2024-02-29 13:45:59.254] 10.66
[2024-02-29 13:45:59.262] -3.03
[2024-02-29 13:45:59.270] -10.95
[2024-02-29 13:45:59.279] -2.52
[2024-02-29 13:45:59.286] 10.77
[2024-02-29 13:45:59.290] 9.77
[2024-02-29 13:45:59.300] -4.75
[2024-02-29 13:45:59.306] -12.77
[2024-02-29 13:45:59.315] -3.47
[2024-02-29 13:45:59.325] 11.03
[2024-02-29 13:45:59.331] 11.08
[2024-02-29 13:45:59.339] -3.03
[2024-02-29 13:45:59.350] -11.45
[2024-02-29 13:45:59.356] -3.02
[2024-02-29 13:45:59.365] 10.56
[2024-02-29 13:45:59.375] 10.09
[2024-02-29 13:45:59.381] -3.98
[2024-02-29 13:45:59.389] -11.91
[2024-02-29 13:45:59.399] -2.97
[2024-02-29 13:45:59.406] 10.91
[2024-02-29 13:45:59.414] 10.30
[2024-02-29 13:45:59.423] -4.23
[2024-02-29 13:45:59.430] -12.59
[2024-02-29 13:45:59.437] -3.61
[2024-02-29 13:45:59.446] 10.73
[2024-02-29 13:45:59.455] 10.83
[2024-02-29 13:45:59.462] -3.22
[2024-02-29 13:45:59.466] -11.52
[2024-02-29 13:45:59.475] -3.02
[2024-02-29 13:45:59.482] 10.72
[2024-02-29 13:45:59.491] 10.81
[2024-02-29 13:45:59.500] -2.42
[2024-02-29 13:45:59.508] -9.92
[2024-02-29 13:45:59.516] -1.56
[2024-02-29 13:45:59.525] 11.09
[2024-02-29 13:45:59.532] 10.05
[2024-02-29 13:45:59.541] -3.45
[2024-02-29 13:45:59.550] -10.44
[2024-02-29 13:45:59.557] -1.50
[2024-02-29 13:45:59.565] 11.28
[2024-02-29 13:45:59.575] 9.95
[2024-02-29 13:45:59.582] -3.91
[2024-02-29 13:45:59.590] -11.05
[2024-02-29 13:45:59.600] -2.02
[2024-02-29 13:45:59.606] 11.00
[2024-02-29 13:45:59.614] 9.52
[2024-02-29 13:45:59.624] -4.84
[2024-02-29 13:45:59.631] -12.41
[2024-02-29 13:45:59.639] -3.09
[2024-02-29 13:45:59.649] 10.80
[2024-02-29 13:45:59.655] 10.77
[2024-02-29 13:45:59.658] -2.28
[2024-02-29 13:45:59.667] -9.53
[2024-02-29 13:45:59.675] -1.42
[2024-02-29 13:45:59.684] 10.47
[2024-02-29 13:45:59.692] 8.44
[2024-02-29 13:45:59.700] -5.69
[2024-02-29 13:45:59.709] -12.58
[2024-02-29 13:45:59.716] -2.84
[2024-02-29 13:45:59.725] 10.97
[2024-02-29 13:45:59.733] 10.33
[2024-02-29 13:45:59.742] -3.42
[2024-02-29 13:45:59.750] -10.94
[2024-02-29 13:45:59.758] -2.41
[2024-02-29 13:45:59.765] 10.28
[2024-02-29 13:45:59.774] 8.94
[2024-02-29 13:45:59.782] -4.91
[2024-02-29 13:45:59.791] -12.05
[2024-02-29 13:45:59.799] -2.83
[2024-02-29 13:45:59.807] 10.48
[2024-02-29 13:45:59.815] 9.59
[2024-02-29 13:45:59.824] -4.16
[2024-02-29 13:45:59.832] -11.47
[2024-02-29 13:45:59.840] -2.64
[2024-02-29 13:45:59.849] 10.31
[2024-02-29 13:45:59.851] 9.13
[2024-02-29 13:45:59.859] -4.69
[2024-02-29 13:45:59.867] -11.88
[2024-02-29 13:45:59.877] -2.75
[2024-02-29 13:45:59.885] 10.53
[2024-02-29 13:45:59.892] 9.50
[2024-02-29 13:45:59.901] -4.45
[2024-02-29 13:45:59.908] -11.88
[2024-02-29 13:45:59.917] -2.92
[2024-02-29 13:45:59.925] 10.36
[2024-02-29 13:45:59.933] 9.72
[2024-02-29 13:45:59.942] -3.73
[2024-02-29 13:45:59.950] -10.83
[2024-02-29 13:45:59.957] -2.09
[2024-02-29 13:45:59.966] 10.50
[2024-02-29 13:45:59.975] 9.13
[2024-02-29 13:45:59.983] -4.56
[2024-02-29 13:45:59.992] -11.50
[2024-02-29 13:46:00.000] -2.28
[2024-02-29 13:46:00.010] 10.75
[2024-02-29 13:46:00.016] 9.50
[2024-02-29 13:46:00.026] -4.56
[2024-02-29 13:46:00.032] -11.84
[2024-02-29 13:46:00.035] -2.81
[2024-02-29 13:46:00.043] 10.38
[2024-02-29 13:46:00.052] 9.13
[2024-02-29 13:46:00.060] -5.19
[2024-02-29 13:46:00.069] -12.75
[2024-02-29 13:46:00.076] -3.44
[2024-02-29 13:46:00.084] 10.44
[2024-02-29 13:46:00.092] 10.06
[2024-02-29 13:46:00.102] -3.81
[2024-02-29 13:46:00.109] -11.50
[2024-02-29 13:46:00.118] -2.84
[2024-02-29 13:46:00.126] 10.44
[2024-02-29 13:46:00.134] 9.91
[2024-02-29 13:46:00.142] -3.31
[2024-02-29 13:46:00.151] -10.38
[2024-02-29 13:46:00.159] -1.81
[2024-02-29 13:46:00.167] 10.81
[2024-02-29 13:46:00.176] 9.88
[2024-02-29 13:46:00.184] -3.06
[2024-02-29 13:46:00.191] -9.50
[2024-02-29 13:46:00.201] -0.75
[2024-02-29 13:46:00.208] 11.19
[2024-02-29 13:46:00.216] 9.13
[2024-02-29 13:46:00.220] -4.63
[2024-02-29 13:46:00.228] -11.09
[2024-02-29 13:46:00.236] -1.69
[2024-02-29 13:46:00.244] 11.09
[2024-02-29 13:46:00.252] 9.44
[2024-02-29 13:46:00.262] -4.59
[2024-02-29 13:46:00.270] -11.63
[2024-02-29 13:46:00.278] -2.41
[2024-02-29 13:46:00.285] 10.56
[2024-02-29 13:46:00.294] 8.88
[2024-02-29 13:46:00.302] -5.94
[2024-02-29 13:46:00.311] -13.69
[2024-02-29 13:46:00.319] -4.06
[2024-02-29 13:46:00.327] 10.31
[2024-02-29 13:46:00.334] 10.06
[2024-02-29 13:46:00.342] -4.19
[2024-02-29 13:46:00.352] -12.38
[2024-02-29 13:46:00.360] -3.69
[2024-02-29 13:46:00.368] 10.06
[2024-02-29 13:46:00.376] 9.59
[2024-02-29 13:46:00.384] -4.44
[2024-02-29 13:46:00.392] -12.34
[2024-02-29 13:46:00.400] -3.44
[2024-02-29 13:46:00.409] 10.38
[2024-02-29 13:46:00.413] 10.13
[2024-02-29 13:46:00.420] -3.69
[2024-02-29 13:46:00.428] -11.53
[2024-02-29 13:46:00.437] -2.81
[2024-02-29 13:46:00.445] 10.72
[2024-02-29 13:46:00.454] 10.06
[2024-02-29 13:46:00.462] -3.91
[2024-02-29 13:46:00.469] -11.69
[2024-02-29 13:46:00.479] -2.81
[2024-02-29 13:46:00.486] 10.88
[2024-02-29 13:46:00.494] 10.59
[2024-02-29 13:46:00.503] -3.06
[2024-02-29 13:46:00.510] -10.63
[2024-02-29 13:46:00.519] -2.09
[2024-02-29 13:46:00.528] 10.84
[2024-02-29 13:46:00.535] 9.66
[2024-02-29 13:46:00.543] -4.50
[2024-02-29 13:46:00.552] -12.00
[2024-02-29 13:46:00.560] -2.72
[2024-02-29 13:46:00.568] 11.00
[2024-02-29 13:46:00.576] 10.00
[2024-02-29 13:46:00.584] -5.00
[2024-02-29 13:46:00.592] -13.38
[2024-02-29 13:46:00.597] -4.06
