[2024-02-29 14:21:25.471] 
[2024-02-29 14:21:58.486] 14.53
[2024-02-29 14:21:58.492] 32.91
[2024-02-29 14:21:58.500] 47.13
[2024-02-29 14:21:58.508] 45.84
[2024-02-29 14:21:58.516] 28.16
[2024-02-29 14:21:58.524] 4.81
[2024-02-29 14:21:58.532] -11.78
[2024-02-29 14:21:58.540] -16.44
[2024-02-29 14:21:58.548] -13.25
[2024-02-29 14:21:58.556] -9.13
[2024-02-29 14:21:58.564] -7.88
[2024-02-29 14:21:58.572] -8.91
[2024-02-29 14:21:58.580] -9.91
[2024-02-29 14:21:58.588] -9.13
[2024-02-29 14:21:58.596] -5.72
[2024-02-29 14:21:58.604] -0.63
[2024-02-29 14:21:58.612] 4.19
[2024-02-29 14:21:58.620] 7.34
[2024-02-29 14:21:58.628] 8.47
[2024-02-29 14:21:58.636] 8.25
[2024-02-29 14:21:58.644] 7.81
[2024-02-29 14:21:58.654] 7.47
[2024-02-29 14:21:58.662] 6.34
[2024-02-29 14:21:58.672] 4.09
[2024-02-29 14:21:58.680] 3.25
[2024-02-29 14:21:58.680] 11.22
[2024-02-29 14:21:58.688] 32.59
[2024-02-29 14:21:58.704] 59.28
[2024-02-29 14:21:58.712] 73.41
[2024-02-29 14:21:58.720] 63.22
[2024-02-29 14:21:58.728] 33.63
[2024-02-29 14:21:58.728] 0.69
[2024-02-29 14:21:58.736] -20.87
[2024-02-29 14:21:58.744] -26.37
[2024-02-29 14:21:58.752] -21.25
[2024-02-29 14:21:58.760] -14.63
[2024-02-29 14:21:58.768] -12.09
[2024-02-29 14:21:58.776] -13.47
[2024-02-29 14:21:58.784] -15.19
[2024-02-29 14:21:58.792] -14.84
[2024-02-29 14:21:58.800] -13.09
[2024-02-29 14:21:58.808] -12.47
[2024-02-29 14:21:58.816] -14.91
[2024-02-29 14:21:58.824] -19.84
[2024-02-29 14:21:58.832] -25.59
[2024-02-29 14:21:58.840] -30.62
[2024-02-29 14:21:58.856] -33.81
[2024-02-29 14:21:58.856] -34.53
[2024-02-29 14:21:58.872] -33.00
[2024-02-29 14:21:58.880] -29.66
[2024-02-29 14:21:58.888] -25.25
[2024-02-29 14:21:58.896] -21.12
[2024-02-29 14:21:58.904] -18.62
[2024-02-29 14:21:58.912] -18.41
[2024-02-29 14:21:58.912] -20.03
[2024-02-29 14:21:58.920] -21.91
[2024-02-29 14:21:58.928] -22.44
[2024-02-29 14:21:58.936] -21.25
[2024-02-29 14:21:58.944] -19.31
[2024-02-29 14:21:58.952] -17.91
[2024-02-29 14:21:58.960] -17.41
[2024-02-29 14:21:58.968] -16.91
[2024-02-29 14:21:58.976] -15.38
[2024-02-29 14:21:58.984] -13.03
[2024-02-29 14:21:58.992] -10.94
[2024-02-29 14:21:59.000] -9.94
[2024-02-29 14:21:59.008] -9.13
[2024-02-29 14:21:59.016] -7.53
[2024-02-29 14:21:59.032] -4.59
[2024-02-29 14:21:59.032] -0.66
[2024-02-29 14:21:59.048] 3.41
[2024-02-29 14:21:59.056] 6.59
[2024-02-29 14:21:59.064] 8.00
[2024-02-29 14:21:59.072] 7.94
[2024-02-29 14:21:59.080] 8.34
[2024-02-29 14:21:59.088] 11.22
[2024-02-29 14:21:59.096] 16.69
[2024-02-29 14:21:59.104] 22.91
[2024-02-29 14:21:59.104] 27.09
[2024-02-29 14:21:59.112] 27.53
[2024-02-29 14:21:59.120] 24.53
[2024-02-29 14:21:59.128] 19.84
[2024-02-29 14:21:59.136] 15.72
[2024-02-29 14:21:59.144] 13.63
[2024-02-29 14:21:59.152] 13.34
[2024-02-29 14:21:59.160] 13.44
[2024-02-29 14:21:59.168] 12.97
[2024-02-29 14:21:59.176] 11.81
[2024-02-29 14:21:59.192] 10.34
[2024-02-29 14:21:59.200] 9.06
[2024-02-29 14:21:59.201] 8.34
[2024-02-29 14:21:59.209] 8.84
[2024-02-29 14:21:59.217] 10.38
[2024-02-29 14:21:59.233] 12.06
[2024-02-29 14:21:59.242] 13.13
[2024-02-29 14:21:59.242] 12.72
[2024-02-29 14:21:59.258] 10.63
[2024-02-29 14:21:59.266] 6.94
[2024-02-29 14:21:59.274] 2.56
[2024-02-29 14:21:59.282] -1.69
[2024-02-29 14:21:59.290] -4.91
[2024-02-29 14:21:59.290] -6.03
[2024-02-29 14:21:59.298] -4.41
[2024-02-29 14:21:59.306] -0.88
[2024-02-29 14:21:59.314] 2.63
[2024-02-29 14:21:59.322] 4.41
[2024-02-29 14:21:59.330] 4.28
[2024-02-29 14:21:59.338] 3.72
[2024-02-29 14:21:59.346] 3.78
[2024-02-29 14:21:59.354] 4.69
[2024-02-29 14:21:59.362] 5.75
[2024-02-29 14:21:59.370] 5.94
[2024-02-29 14:21:59.378] 5.38
[2024-02-29 14:21:59.386] 5.50
[2024-02-29 14:21:59.394] 7.91
[2024-02-29 14:21:59.402] 12.13
[2024-02-29 14:21:59.410] 15.53
[2024-02-29 14:21:59.418] 15.66
[2024-02-29 14:21:59.434] 12.34
[2024-02-29 14:21:59.442] 8.06
[2024-02-29 14:21:59.450] 5.19
[2024-02-29 14:21:59.458] 4.25
[2024-02-29 14:21:59.466] 4.78
[2024-02-29 14:21:59.474] 6.34
[2024-02-29 14:21:59.474] 7.91
[2024-02-29 14:21:59.482] 8.94
[2024-02-29 14:21:59.490] 8.88
[2024-02-29 14:21:59.498] 7.41
[2024-02-29 14:21:59.506] 3.81
[2024-02-29 14:21:59.514] -1.69
[2024-02-29 14:21:59.530] -7.38
[2024-02-29 14:21:59.530] -11.09
[2024-02-29 14:21:59.538] -12.19
[2024-02-29 14:21:59.554] -11.16
[2024-02-29 14:21:59.554] -9.06
[2024-02-29 14:21:59.562] -6.25
[2024-02-29 14:21:59.578] -2.78
[2024-02-29 14:21:59.578] 0.97
[2024-02-29 14:21:59.586] 4.22
[2024-02-29 14:21:59.602] 5.69
[2024-02-29 14:21:59.610] 4.34
[2024-02-29 14:21:59.618] 0.34
[2024-02-29 14:21:59.626] -5.03
[2024-02-29 14:21:59.634] -10.13
[2024-02-29 14:21:59.642] -12.88
[2024-02-29 14:21:59.650] -11.34
[2024-02-29 14:21:59.658] -4.50
[2024-02-29 14:21:59.666] 6.16
[2024-02-29 14:21:59.666] 16.72
[2024-02-29 14:21:59.674] 22.44
[2024-02-29 14:21:59.681] 21.28
[2024-02-29 14:21:59.690] 14.41
[2024-02-29 14:21:59.697] 5.41
[2024-02-29 14:21:59.708] -1.97
[2024-02-29 14:21:59.715] -5.44
[2024-02-29 14:21:59.723] -5.28
[2024-02-29 14:21:59.731] -3.47
[2024-02-29 14:21:59.739] -1.56
[2024-02-29 14:21:59.755] 0.75
[2024-02-29 14:21:59.755] 4.72
[2024-02-29 14:21:59.763] 9.53
[2024-02-29 14:21:59.771] 13.16
[2024-02-29 14:21:59.779] 14.03
[2024-02-29 14:21:59.787] 12.03
[2024-02-29 14:21:59.795] 8.03
[2024-02-29 14:21:59.803] 3.28
[2024-02-29 14:21:59.811] -0.69
[2024-02-29 14:21:59.827] -2.91
[2024-02-29 14:21:59.835] -3.66
[2024-02-29 14:21:59.843] -4.72
[2024-02-29 14:21:59.851] -7.44
[2024-02-29 14:21:59.851] -11.94
[2024-02-29 14:21:59.859] -16.19
[2024-02-29 14:21:59.867] -17.87
[2024-02-29 14:21:59.875] -15.47
[2024-02-29 14:21:59.883] -10.84
[2024-02-29 14:21:59.891] -7.66
[2024-02-29 14:21:59.899] -7.75
[2024-02-29 14:21:59.907] -10.13
[2024-02-29 14:21:59.915] -11.66
[2024-02-29 14:21:59.923] -10.47
[2024-02-29 14:21:59.931] -6.34
[2024-02-29 14:21:59.939] -1.25
[2024-02-29 14:21:59.955] 2.66
[2024-02-29 14:21:59.955] 3.78
[2024-02-29 14:21:59.963] 2.50
[2024-02-29 14:21:59.979] 0.37
[2024-02-29 14:21:59.979] -0.88
[2024-02-29 14:21:59.987] -0.75
[2024-02-29 14:22:00.003] 0.44
[2024-02-29 14:22:00.011] 2.50
[2024-02-29 14:22:00.019] 4.97
[2024-02-29 14:22:00.027] 7.00
[2024-02-29 14:22:00.035] 7.56
[2024-02-29 14:22:00.043] 7.38
[2024-02-29 14:22:00.043] 7.16
[2024-02-29 14:22:00.051] 6.84
[2024-02-29 14:22:00.059] 5.94
[2024-02-29 14:22:00.067] 4.25
[2024-02-29 14:22:00.075] 2.78
[2024-02-29 14:22:00.083] 1.81
[2024-02-29 14:22:00.091] 1.56
[2024-02-29 14:22:00.115] 2.06
[2024-02-29 14:22:00.115] 3.25
[2024-02-29 14:22:00.123] 3.84
[2024-02-29 14:22:00.131] 2.38
[2024-02-29 14:22:00.131] -1.66
[2024-02-29 14:22:00.139] -6.28
[2024-02-29 14:22:00.155] -9.25
[2024-02-29 14:22:00.155] -9.94
[2024-02-29 14:22:00.163] -9.59
[2024-02-29 14:22:00.179] -10.13
[2024-02-29 14:22:00.179] -11.66
[2024-02-29 14:22:00.187] -12.44
[2024-02-29 14:22:00.203] -11.00
[2024-02-29 14:22:00.211] -7.66
[2024-02-29 14:22:00.219] -4.31
[2024-02-29 14:22:00.229] -2.81
[2024-02-29 14:22:00.229] -3.63
[2024-02-29 14:22:00.240] -5.91
[2024-02-29 14:22:00.248] -8.06
[2024-02-29 14:22:00.256] -9.69
[2024-02-29 14:22:00.264] -12.22
[2024-02-29 14:22:00.272] -16.62
[2024-02-29 14:22:00.280] -21.75
[2024-02-29 14:22:00.288] -25.06
[2024-02-29 14:22:00.296] -23.75
[2024-02-29 14:22:00.304] -16.50
[2024-02-29 14:22:00.312] -4.91
[2024-02-29 14:22:00.320] 7.06
[2024-02-29 14:22:00.328] 15.84
[2024-02-29 14:22:00.336] 20.22
[2024-02-29 14:22:00.344] 21.41
[2024-02-29 14:22:00.352] 21.78
[2024-02-29 14:22:00.360] 22.75
[2024-02-29 14:22:00.368] 24.41
[2024-02-29 14:22:00.376] 25.44
[2024-02-29 14:22:00.384] 24.47
[2024-02-29 14:22:00.392] 21.06
[2024-02-29 14:22:00.400] 16.69
[2024-02-29 14:22:00.408] 13.34
[2024-02-29 14:22:00.416] 12.00
[2024-02-29 14:22:00.424] 12.06
[2024-02-29 14:22:00.432] 12.06
[2024-02-29 14:22:00.440] 10.97
[2024-02-29 14:22:00.448] 9.34
[2024-02-29 14:22:00.456] 8.38
[2024-02-29 14:22:00.464] 8.97
[2024-02-29 14:22:00.472] 10.38
[2024-02-29 14:22:00.480] 10.63
[2024-02-29 14:22:00.488] 8.41
[2024-02-29 14:22:00.496] 4.03
[2024-02-29 14:22:00.504] -0.91
[2024-02-29 14:22:00.512] -4.81
[2024-02-29 14:22:00.520] -7.09
[2024-02-29 14:22:00.528] -8.00
[2024-02-29 14:22:00.536] -7.63
[2024-02-29 14:22:00.544] -5.97
[2024-02-29 14:22:00.552] -3.59
[2024-02-29 14:22:00.560] -1.28
[2024-02-29 14:22:00.568] 0.59
[2024-02-29 14:22:00.576] 2.25
[2024-02-29 14:22:00.584] 4.09
[2024-02-29 14:22:00.592] 5.41
[2024-02-29 14:22:00.600] 4.59
[2024-02-29 14:22:00.608] 0.59
[2024-02-29 14:22:00.616] -5.63
[2024-02-29 14:22:00.624] -11.94
[2024-02-29 14:22:00.632] -16.78
[2024-02-29 14:22:00.640] -19.75
[2024-02-29 14:22:00.648] -20.09
[2024-02-29 14:22:00.656] -17.50
[2024-02-29 14:22:00.664] -12.28
[2024-02-29 14:22:00.672] -6.53
[2024-02-29 14:22:00.680] -2.38
[2024-02-29 14:22:00.688] -0.44
[2024-02-29 14:22:00.696] -0.34
[2024-02-29 14:22:00.704] -1.44
[2024-02-29 14:22:00.712] -2.47
[2024-02-29 14:22:00.720] 0.88
[2024-02-29 14:22:00.728] 16.28
[2024-02-29 14:22:00.736] 45.69
[2024-02-29 14:22:00.744] 77.78
[2024-02-29 14:22:00.757] 94.66
[2024-02-29 14:22:00.764] 87.44
[2024-02-29 14:22:00.772] 62.66
[2024-02-29 14:22:00.780] 35.03
[2024-02-29 14:22:00.788] 16.50
[2024-02-29 14:22:00.788] 9.78
[2024-02-29 14:22:00.796] 10.41
[2024-02-29 14:22:00.804] 11.91
[2024-02-29 14:22:00.812] 9.50
[2024-02-29 14:22:00.820] 1.72
[2024-02-29 14:22:00.828] -9.53
[2024-02-29 14:22:00.836] -19.97
[2024-02-29 14:22:00.844] -25.31
[2024-02-29 14:22:00.852] -24.91
[2024-02-29 14:22:00.860] -21.53
[2024-02-29 14:22:00.868] -19.06
[2024-02-29 14:22:00.876] -19.59
[2024-02-29 14:22:00.884] -22.84
[2024-02-29 14:22:00.892] -26.87
[2024-02-29 14:22:00.900] -29.53
[2024-02-29 14:22:00.916] -29.97
[2024-02-29 14:22:00.924] -28.84
[2024-02-29 14:22:00.932] -28.22
[2024-02-29 14:22:00.940] -29.59
[2024-02-29 14:22:00.948] -32.06
[2024-02-29 14:22:00.956] -33.28
[2024-02-29 14:22:00.964] -31.25
[2024-02-29 14:22:00.972] -26.22
[2024-02-29 14:22:00.980] -20.81
[2024-02-29 14:22:00.980] -17.97
[2024-02-29 14:22:00.988] -17.75
[2024-02-29 14:22:00.996] -18.37
[2024-02-29 14:22:01.004] -18.03
[2024-02-29 14:22:01.012] -16.47
[2024-02-29 14:22:01.020] -15.31
[2024-02-29 14:22:01.028] -16.16
[2024-02-29 14:22:01.036] -19.34
[2024-02-29 14:22:01.044] -23.91
[2024-02-29 14:22:01.052] -27.22
[2024-02-29 14:22:01.060] -26.50
[2024-02-29 14:22:01.068] -20.72
[2024-02-29 14:22:01.084] -11.25
[2024-02-29 14:22:01.092] -1.47
[2024-02-29 14:22:01.100] 5.53
[2024-02-29 14:22:01.108] 7.91
[2024-02-29 14:22:01.116] 6.75
[2024-02-29 14:22:01.124] 5.19
[2024-02-29 14:22:01.132] 6.47
[2024-02-29 14:22:01.140] 11.34
[2024-02-29 14:22:01.148] 16.97
[2024-02-29 14:22:01.156] 19.56
[2024-02-29 14:22:01.164] 18.03
[2024-02-29 14:22:01.172] 14.66
[2024-02-29 14:22:01.172] 12.97
[2024-02-29 14:22:01.180] 14.22
[2024-02-29 14:22:01.188] 17.19
[2024-02-29 14:22:01.196] 19.19
[2024-02-29 14:22:01.204] 18.87
[2024-02-29 14:22:01.212] 17.12
[2024-02-29 14:22:01.220] 15.94
[2024-02-29 14:22:01.228] 15.47
[2024-02-29 14:22:01.236] 13.44
[2024-02-29 14:22:01.252] 7.81
[2024-02-29 14:22:01.260] -1.34
[2024-02-29 14:22:01.268] -10.91
[2024-02-29 14:22:01.276] -17.25
[2024-02-29 14:22:01.285] -18.22
[2024-02-29 14:22:01.293] -14.72
[2024-02-29 14:22:01.302] -9.16
[2024-02-29 14:22:01.310] -3.88
[2024-02-29 14:22:01.310] 0.78
[2024-02-29 14:22:01.326] 5.16
[2024-02-29 14:22:01.334] 9.19
[2024-02-29 14:22:01.342] 11.28
[2024-02-29 14:22:01.350] 10.34
[2024-02-29 14:22:01.358] 6.66
[2024-02-29 14:22:01.358] 1.97
[2024-02-29 14:22:01.366] -1.84
[2024-02-29 14:22:01.374] -3.50
[2024-02-29 14:22:01.382] -2.72
[2024-02-29 14:22:01.390] 0.16
[2024-02-29 14:22:01.398] 4.16
[2024-02-29 14:22:01.406] 8.53
[2024-02-29 14:22:01.414] 12.97
[2024-02-29 14:22:01.422] 17.12
[2024-02-29 14:22:01.430] 20.28
[2024-02-29 14:22:01.438] 20.94
[2024-02-29 14:22:01.454] 18.37
[2024-02-29 14:22:01.454] 13.03
[2024-02-29 14:22:01.462] 6.34
[2024-02-29 14:22:01.478] 0.12
[2024-02-29 14:22:01.486] -3.97
[2024-02-29 14:22:01.494] -4.66
[2024-02-29 14:22:01.502] -1.25
[2024-02-29 14:22:01.510] 5.56
[2024-02-29 14:22:01.518] 13.19
[2024-02-29 14:22:01.526] 18.69
[2024-02-29 14:22:01.534] 20.62
[2024-02-29 14:22:01.542] 19.47
[2024-02-29 14:22:01.550] 16.19
[2024-02-29 14:22:01.550] 11.31
[2024-02-29 14:22:01.558] 4.78
[2024-02-29 14:22:01.566] -2.78
[2024-02-29 14:22:01.574] -9.34
[2024-02-29 14:22:01.581] -12.25
[2024-02-29 14:22:01.590] -10.31
[2024-02-29 14:22:01.605] -4.28
[2024-02-29 14:22:01.605] 3.38
[2024-02-29 14:22:01.614] 10.69
[2024-02-29 14:22:01.629] 16.94
[2024-02-29 14:22:01.629] 21.53
[2024-02-29 14:22:01.638] 23.47
[2024-02-29 14:22:01.653] 21.12
[2024-02-29 14:22:01.662] 14.47
[2024-02-29 14:22:01.669] 5.19
[2024-02-29 14:22:01.678] -3.41
[2024-02-29 14:22:01.685] -8.53
[2024-02-29 14:22:01.693] -10.06
[2024-02-29 14:22:01.701] -10.09
[2024-02-29 14:22:01.709] -10.84
[2024-02-29 14:22:01.717] -11.81
[2024-02-29 14:22:01.725] -10.94
[2024-02-29 14:22:01.725] -6.66
[2024-02-29 14:22:01.733] 0.22
[2024-02-29 14:22:01.741] 6.66
[2024-02-29 14:22:01.757] 9.56
[2024-02-29 14:22:01.757] 7.69
[2024-02-29 14:22:01.765] 2.94
[2024-02-29 14:22:01.773] -1.44
[2024-02-29 14:22:01.781] -3.25
[2024-02-29 14:22:01.789] -3.13
[2024-02-29 14:22:01.806] -4.38
[2024-02-29 14:22:01.811] -9.31
[2024-02-29 14:22:01.816] -17.72
[2024-02-29 14:22:01.824] -26.44
[2024-02-29 14:22:01.836] -31.47
[2024-02-29 14:22:01.842] -30.97
[2024-02-29 14:22:01.850] -25.37
[2024-02-29 14:22:01.858] -16.72
[2024-02-29 14:22:01.866] -7.47
[2024-02-29 14:22:01.874] -0.37
[2024-02-29 14:22:01.882] 2.97
[2024-02-29 14:22:01.890] 2.75
[2024-02-29 14:22:01.898] 0.06
[2024-02-29 14:22:01.906] -3.31
[2024-02-29 14:22:01.914] -6.41
[2024-02-29 14:22:01.922] -9.13
[2024-02-29 14:22:01.930] -11.44
[2024-02-29 14:22:01.938] -13.34
[2024-02-29 14:22:01.946] -14.03
[2024-02-29 14:22:01.954] -12.94
[2024-02-29 14:22:01.962] -9.84
[2024-02-29 14:22:01.970] -5.94
[2024-02-29 14:22:01.978] -3.09
[2024-02-29 14:22:01.986] -1.88
[2024-02-29 14:22:01.994] -1.59
[2024-02-29 14:22:02.002] -1.19
[2024-02-29 14:22:02.010] 0.09
[2024-02-29 14:22:02.018] 2.28
[2024-02-29 14:22:02.026] 4.72
[2024-02-29 14:22:02.034] 6.88
[2024-02-29 14:22:02.042] 7.84
[2024-02-29 14:22:02.050] 7.41
[2024-02-29 14:22:02.058] 6.19
[2024-02-29 14:22:02.066] 5.75
[2024-02-29 14:22:02.074] 7.06
[2024-02-29 14:22:02.082] 9.34
[2024-02-29 14:22:02.090] 10.84
[2024-02-29 14:22:02.098] 9.91
[2024-02-29 14:22:02.106] 6.00
[2024-02-29 14:22:02.114] 0.34
[2024-02-29 14:22:02.122] -3.81
[2024-02-29 14:22:02.130] -3.41
[2024-02-29 14:22:02.138] 2.16
[2024-02-29 14:22:02.146] 10.00
[2024-02-29 14:22:02.154] 16.37
[2024-02-29 14:22:02.162] 18.97
[2024-02-29 14:22:02.170] 17.97
[2024-02-29 14:22:02.178] 14.78
[2024-02-29 14:22:02.186] 11.31
[2024-02-29 14:22:02.194] 9.09
[2024-02-29 14:22:02.202] 8.91
[2024-02-29 14:22:02.210] 9.91
[2024-02-29 14:22:02.218] 11.00
[2024-02-29 14:22:02.226] 11.56
[2024-02-29 14:22:02.234] 11.75
[2024-02-29 14:22:02.242] 11.97
[2024-02-29 14:22:02.250] 12.81
[2024-02-29 14:22:02.258] 14.66
[2024-02-29 14:22:02.266] 16.75
[2024-02-29 14:22:02.274] 17.72
[2024-02-29 14:22:02.282] 16.22
[2024-02-29 14:22:02.290] 12.31
[2024-02-29 14:22:02.298] 7.47
[2024-02-29 14:22:02.306] 3.06
[2024-02-29 14:22:02.314] 0.25
[2024-02-29 14:22:02.323] -1.00
[2024-02-29 14:22:02.331] -1.00
[2024-02-29 14:22:02.336] -0.56
[2024-02-29 14:22:02.345] -0.44
[2024-02-29 14:22:02.353] -0.50
[2024-02-29 14:22:02.361] -0.25
[2024-02-29 14:22:02.369] 0.28
[2024-02-29 14:22:02.377] 0.22
[2024-02-29 14:22:02.385] -0.47
[2024-02-29 14:22:02.393] -1.91
[2024-02-29 14:22:02.401] -3.94
[2024-02-29 14:22:02.409] -6.47
[2024-02-29 14:22:02.417] -8.78
[2024-02-29 14:22:02.425] -10.16
[2024-02-29 14:22:02.433] -11.47
[2024-02-29 14:22:02.441] -13.56
[2024-02-29 14:22:02.449] -16.03
[2024-02-29 14:22:02.457] -17.84
[2024-02-29 14:22:02.465] -17.56
[2024-02-29 14:22:02.481] -14.91
[2024-02-29 14:22:02.481] -10.63
[2024-02-29 14:22:02.489] -6.28
[2024-02-29 14:22:02.497] -3.22
[2024-02-29 14:22:02.505] -1.72
[2024-02-29 14:22:02.513] -0.75
[2024-02-29 14:22:02.521] 1.19
[2024-02-29 14:22:02.529] 4.78
[2024-02-29 14:22:02.537] 8.69
[2024-02-29 14:22:02.545] 10.50
[2024-02-29 14:22:02.553] 8.78
[2024-02-29 14:22:02.561] 4.00
[2024-02-29 14:22:02.569] -1.63
[2024-02-29 14:22:02.577] -5.38
[2024-02-29 14:22:02.585] -5.91
[2024-02-29 14:22:02.593] -4.00
[2024-02-29 14:22:02.601] -2.25
[2024-02-29 14:22:02.609] -2.91
[2024-02-29 14:22:02.617] -6.63
[2024-02-29 14:22:02.633] -13.38
[2024-02-29 14:22:02.633] -22.06
[2024-02-29 14:22:02.641] -30.50
[2024-02-29 14:22:02.657] -35.84
[2024-02-29 14:22:02.665] -36.47
[2024-02-29 14:22:02.673] -32.50
[2024-02-29 14:22:02.673] -26.03
[2024-02-29 14:22:02.681] -18.75
[2024-02-29 14:22:02.689] -10.72
[2024-02-29 14:22:02.697] -1.37
[2024-02-29 14:22:02.705] 8.63
[2024-02-29 14:22:02.713] 17.44
[2024-02-29 14:22:02.721] 23.66
[2024-02-29 14:22:02.729] 27.72
[2024-02-29 14:22:02.737] 30.44
[2024-02-29 14:22:02.745] 31.78
[2024-02-29 14:22:02.753] 31.62
[2024-02-29 14:22:02.761] 30.22
[2024-02-29 14:22:02.769] 28.16
[2024-02-29 14:22:02.777] 24.41
[2024-02-29 14:22:02.785] 17.72
[2024-02-29 14:22:02.793] 8.25
[2024-02-29 14:22:02.801] -2.34
[2024-02-29 14:22:02.809] -12.56
[2024-02-29 14:22:02.817] -21.69
[2024-02-29 14:22:02.833] -28.84
[2024-02-29 14:22:02.841] -33.28
[2024-02-29 14:22:02.849] -35.00
[2024-02-29 14:22:02.858] -33.78
[2024-02-29 14:22:02.859] -30.12
[2024-02-29 14:22:02.866] -24.69
[2024-02-29 14:22:02.875] -18.66
[2024-02-29 14:22:02.883] -13.19
[2024-02-29 14:22:02.891] -8.75
[2024-02-29 14:22:02.899] -5.56
[2024-02-29 14:22:02.907] -2.91
[2024-02-29 14:22:02.915] -0.75
[2024-02-29 14:22:02.923] 0.78
[2024-02-29 14:22:02.931] 0.97
[2024-02-29 14:22:02.939] -0.66
[2024-02-29 14:22:02.947] -4.47
[2024-02-29 14:22:02.955] -8.81
[2024-02-29 14:22:02.963] -10.50
[2024-02-29 14:22:02.971] -7.03
[2024-02-29 14:22:02.979] 1.44
[2024-02-29 14:22:02.987] 11.69
[2024-02-29 14:22:02.995] 19.16
[2024-02-29 14:22:03.003] 21.09
[2024-02-29 14:22:03.011] 17.75
[2024-02-29 14:22:03.019] 12.19
[2024-02-29 14:22:03.027] 7.47
[2024-02-29 14:22:03.035] 5.22
[2024-02-29 14:22:03.043] 4.34
[2024-02-29 14:22:03.051] 3.25
[2024-02-29 14:22:03.059] 1.97
[2024-02-29 14:22:03.067] 1.81
[2024-02-29 14:22:03.075] 4.41
[2024-02-29 14:22:03.083] 9.66
[2024-02-29 14:22:03.091] 15.41
[2024-02-29 14:22:03.099] 19.19
[2024-02-29 14:22:03.107] 19.72
[2024-02-29 14:22:03.115] 17.91
[2024-02-29 14:22:03.123] 15.25
[2024-02-29 14:22:03.131] 12.69
[2024-02-29 14:22:03.139] 10.34
[2024-02-29 14:22:03.147] 7.59
[2024-02-29 14:22:03.155] 4.31
[2024-02-29 14:22:03.163] 1.12
[2024-02-29 14:22:03.171] -1.37
[2024-02-29 14:22:03.179] -3.16
[2024-02-29 14:22:03.187] -3.88
[2024-02-29 14:22:03.195] -3.19
[2024-02-29 14:22:03.203] -1.19
[2024-02-29 14:22:03.211] 1.97
[2024-02-29 14:22:03.219] 5.63
[2024-02-29 14:22:03.227] 9.22
[2024-02-29 14:22:03.235] 11.88
[2024-02-29 14:22:03.243] 12.56
[2024-02-29 14:22:03.251] 10.94
[2024-02-29 14:22:03.259] 7.56
[2024-02-29 14:22:03.267] 3.56
[2024-02-29 14:22:03.275] -0.19
[2024-02-29 14:22:03.283] -3.38
[2024-02-29 14:22:03.291] -5.94
[2024-02-29 14:22:03.299] -8.00
[2024-02-29 14:22:03.307] -8.84
[2024-02-29 14:22:03.315] -7.53
[2024-02-29 14:22:03.323] -4.78
[2024-02-29 14:22:03.331] -2.34
[2024-02-29 14:22:03.339] -2.34
[2024-02-29 14:22:03.347] -4.47
[2024-02-29 14:22:03.355] -6.59
[2024-02-29 14:22:03.363] -6.72
[2024-02-29 14:22:03.371] -4.41
[2024-02-29 14:22:03.382] -0.72
[2024-02-29 14:22:03.390] 2.94
[2024-02-29 14:22:03.399] 5.38
[2024-02-29 14:22:03.407] 5.66
[2024-02-29 14:22:03.415] 3.94
[2024-02-29 14:22:03.423] 1.06
[2024-02-29 14:22:03.431] -1.78
[2024-02-29 14:22:03.439] -3.88
[2024-02-29 14:22:03.447] -4.59
[2024-02-29 14:22:03.455] -3.34
[2024-02-29 14:22:03.463] -0.28
[2024-02-29 14:22:03.471] 4.09
[2024-02-29 14:22:03.479] 9.06
[2024-02-29 14:22:03.487] 13.84
[2024-02-29 14:22:03.495] 17.03
[2024-02-29 14:22:03.503] 17.84
[2024-02-29 14:22:03.511] 16.22
[2024-02-29 14:22:03.519] 12.84
[2024-02-29 14:22:03.527] 8.88
[2024-02-29 14:22:03.535] 5.38
[2024-02-29 14:22:03.543] 2.28
[2024-02-29 14:22:03.551] -0.56
[2024-02-29 14:22:03.559] -2.97
[2024-02-29 14:22:03.567] -4.94
[2024-02-29 14:22:03.575] -6.03
[2024-02-29 14:22:03.582] -6.09
[2024-02-29 14:22:03.591] -4.16
[2024-02-29 14:22:03.599] -0.06
[2024-02-29 14:22:03.606] 5.44
[2024-02-29 14:22:03.615] 10.59
[2024-02-29 14:22:03.623] 13.56
[2024-02-29 14:22:03.630] 13.69
[2024-02-29 14:22:03.638] 11.81
[2024-02-29 14:22:03.646] 9.44
[2024-02-29 14:22:03.654] 7.06
[2024-02-29 14:22:03.662] 4.19
[2024-02-29 14:22:03.670] 0.50
[2024-02-29 14:22:03.679] -3.34
[2024-02-29 14:22:03.686] -5.94
[2024-02-29 14:22:03.694] -6.78
[2024-02-29 14:22:03.702] -6.03
[2024-02-29 14:22:03.710] -4.78
[2024-02-29 14:22:03.718] -3.38
[2024-02-29 14:22:03.726] -2.00
[2024-02-29 14:22:03.734] -0.66
[2024-02-29 14:22:03.742] 0.75
[2024-02-29 14:22:03.750] 2.19
[2024-02-29 14:22:03.758] 3.41
[2024-02-29 14:22:03.766] 3.50
[2024-02-29 14:22:03.774] 1.81
[2024-02-29 14:22:03.782] -1.34
[2024-02-29 14:22:03.790] -4.28
[2024-02-29 14:22:03.798] -5.56
[2024-02-29 14:22:03.806] -4.84
